ID	Year	Source	MST-14	MST-57	MST-69	MST-78	MST-95	MST-127	MST-152	MST-172	MST-336	MST-348
SRR17918679	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17922808	2021	Human	singleton_298	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17957661	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17957662	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17967446	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17967459	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17974486	2022	Human	singleton_324	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17982494	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17983482	2022	Human	cluster_138	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR17988630	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18015832	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18017657	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18018981	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18021225	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18021338	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18051882	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18052323	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18087933	2022	Human	singleton_479	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18098560	2022	Human	cluster_125	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18101285	2022	Human	singleton_301	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18122731	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18128643	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18128651	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18128661	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18128662	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18128669	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18131794	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18171545	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18174726	2022	Human	singleton_539	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18178533	2022	Human	cluster_74	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18191695	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18208211	2022	Bovine	cluster_133	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18219607	2022	Human	cluster_107	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18230186	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18256179	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18257048	2022	Human	cluster_142	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18258964	2022	Human	cluster_135	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18260761	2022	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18271184	2022	Human	singleton_174	singleton_13	singleton_11	singleton_11	cluster_8	cluster_9	cluster_7	cluster_7	cluster_4	cluster_3
SRR18271431	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18271747	2022	Human	cluster_63	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18297514	2022	Bovine	cluster_34	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18302086	2022	Human	singleton_78	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18319677	2022	Bovine	singleton_85	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18319678	2022	Bovine	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18323335	2022	Human	singleton_553	singleton_54	singleton_39	singleton_33	singleton_22	cluster_4	cluster_3	cluster_3	cluster_4	cluster_3
SRR18324853	2022	Bovine	singleton_364	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18328934	2022	Bovine	singleton_249	singleton_34	singleton_30	singleton_29	cluster_1	cluster_1	cluster_1	cluster_1	cluster_1	cluster_3
SRR18337558	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18339335	2022	Human	cluster_142	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18399785	2022	Human	singleton_530	cluster_4	cluster_10	cluster_10	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR18435165	2022	Human	singleton_444	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18453030	2022	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18458722	2022	Bovine	singleton_63	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18484622	2022	Human	singleton_411	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18518922	2022	Bovine	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18518923	2022	Bovine	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18528955	2022	Bovine	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18528958	2022	Bovine	cluster_143	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18529516	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18529536	2022	Human	singleton_556	singleton_57	cluster_5	cluster_5	cluster_7	cluster_8	cluster_6	cluster_6	cluster_3	cluster_2
SRR18536557	2022	Human	cluster_135	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18556253	2022	Human	singleton_29	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18556922	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18574018	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18583995	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18595273	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18604255	2022	Human	cluster_138	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18605002	2022	Human	singleton_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18645723	2022	Human	cluster_135	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18653944	2022	Human	singleton_197	singleton_19	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18673871	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18688516	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18688566	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18712258	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18739223	2022	Bovine	singleton_237	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18741452	2022	Human	singleton_95	cluster_11	cluster_10	cluster_10	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR18750793	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18856489	2021	Human	singleton_427	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18859034	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18888900	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18901321	2022	Human	cluster_142	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18914151	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18920761	2022	Human	cluster_135	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18936618	2022	Human	singleton_462	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18944328	2022	Human	cluster_41	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18957666	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18963229	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR18964609	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19032677	2022	Human	singleton_393	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19087053	2022	Human	singleton_264	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19087284	2022	Human	singleton_129	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19087685	2022	Human	singleton_473	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19093987	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19118081	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19142004	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19146831	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19180634	2022	Unspecified Animal	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19198032	2022	Human	singleton_426	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19237556	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19329953	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19334615	2022	Human	singleton_59	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19387718	2022	Human	cluster_63	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397115	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397116	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397118	2021	Bovine	singleton_374	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397121	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397124	2021	Bovine	singleton_262	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19397284	2021	Bovine	singleton_405	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19401784	2022	Human	singleton_155	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19416163	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19418346	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19418354	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19418386	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19431269	2021	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19431275	2022	Bovine	singleton_338	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19511778	2022	Human	cluster_127	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19512134	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19512149	2022	Human	cluster_128	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19512161	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19512927	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19513351	2022	Bovine	singleton_390	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19513358	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19571258	2022	Human	singleton_285	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19572341	2022	Bovine	cluster_75	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19582025	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19594025	2022	Human	cluster_137	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19594058	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19595377	2022	Human	cluster_114	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19612807	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19753070	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19772266	2022	Human	cluster_90	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19844281	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19865963	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19866062	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19868835	2022	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19879364	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19882336	2022	Human	singleton_517	singleton_44	singleton_35	cluster_7	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR19887556	2022	Human	singleton_542	singleton_52	singleton_38	cluster_10	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR19887845	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19909229	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19918678	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19937264	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19963717	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19976747	2022	Human	cluster_90	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19976752	2022	Human	cluster_90	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR19981380	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20081432	2022	Human	cluster_105	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20081443	2022	Human	cluster_105	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20097108	2022	Human	singleton_514	cluster_5	cluster_7	cluster_7	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR20097124	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20210775	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20220031	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20289200	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20324977	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20324982	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20363507	2022	Human	cluster_131	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR2043689	2015	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR2043690	2015	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20627744	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20634176	Unknown	Unspecified Animal	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20694300	2022	Bovine	cluster_128	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20710269	2022	Bovine	singleton_88	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20711048	2022	Human	cluster_63	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20711486	2022	Human	cluster_137	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20751627	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20894224	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20986736	2022	Human	singleton_522	cluster_6	cluster_6	cluster_6	cluster_10	cluster_11	cluster_9	cluster_7	cluster_4	cluster_3
SRR20993087	2022	Human	singleton_148	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR20995046	2022	Bovine	singleton_139	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21007733	2022	Bovine	singleton_124	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21009194	2022	Unspecified Animal	cluster_72	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21009201	2022	Unspecified Animal	cluster_72	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21025692	2022	Bovine	cluster_137	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21087237	2022	Human	singleton_495	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21133213	2022	Human	singleton_484	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21144818	2022	Bovine	singleton_87	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21160279	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21160288	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21161021	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21161396	2022	Human	cluster_98	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21177525	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21186980	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21192920	2022	Bovine	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21202331	2022	Human	singleton_404	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21205546	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21224526	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21227630	2022	Human	cluster_144	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
SRR21232321	2022	Human	cluster_142	cluster_10	cluster_9	cluster_9	cluster_9	cluster_10	cluster_8	cluster_7	cluster_4	cluster_3
